polo_id;tipo_id;tipo;autorizar_publicacao;curso_indefinido;curso;curso_indefinido_detalhes;ano_pub;ud_campus_id;contato;id;autor;palavras_chave_ids;area_ids;visualizacoes;coorientador_ids;autor_id;categoria_cnpq_id;anexo_ids;orientador_ids;name
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;monografia;True;False;ENFERMAGEM;False;2014;CAMPUS ARAPIRACA;False;517;Lima, Débora Vasconcelos;Polícia,Estresse,Doenças ocupacionais;;1;;Lima, Débora Vasconcelos;False;[615];indefinido;O estresse em policiais militares: uma revisão da literatura
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;monografia;True;False;ENFERMAGEM;False;2014;CAMPUS ARAPIRACA;False;518;Silva, Wilma Karlla Azarias Florêncio da;Percepção,Acadêmicos,Trabalho de Conclusão de Curso - TCC;;1;;Silva, Wilma Karlla Azarias Florêncio da;False;[616];Dias, Renise Bastos Farias;A elaboração do trabalho de conclusão de curso: o papel do acadêmico e do orientador: uma revisão bibliográfica
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;monografia;True;False;ARQUITETURA E URBANISMO;False;2014;CAMPUS ARAPIRACA;False;519;Costa, Katryce Muniz Santos;Mobilidade urbana,Transportes urbanos,Via pública;;2;;Costa, Katryce Muniz Santos;False;[617];Neves, Rafael Rust ;A apropriação privada das ruas do Centro de Arapiraca pelos transportes individuais motorizados
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;monografia;True;False;CIÊNCIAS BIOLÓGICAS;False;2014;CAMPUS ARAPIRACA;False;521;Lira, Rosenae dos Santos;Anurofauna de solo,Riqueza faunística,Distribuição temporal,Pitfall traps;;1;;Lira, Rosenae dos Santos;False;[619];Carnauba, Anderson Ferreira;Ecologia da anurofauna de solo da Reserva Madeiras, remanescente de Mata Atlântica, município de Teotônio Vilela, Alagoas, Brasil
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;monografia;True;False;ARQUITETURA E URBANISMO;False;2014;CAMPUS ARAPIRACA;False;522;Santos, Juliana Lécia dos;Gestão urbana ;;2;;Santos, Juliana Lécia dos;False;[620];Neves, Rafael Rust ;A importância do Cadastro Territorial Multifinalitário para o município de Arapiraca
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;monografia;True;False;ARQUITETURA E URBANISMO;False;2014;CAMPUS ARAPIRACA;False;524;Bezerra, Dayana Rossy Moreira;Política urbana,Desenvolvimento,Reestruturação,Exclusão sócio-espacial;;5;;Bezerra, Dayana Rossy Moreira;False;[622];Moraes, Odair Barbosa de ;Política urbana e desenvolvimento: a reestruturação de Arapiraca - AL e as perspectivas para a Comunidade Mangabeiras
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;monografia;True;False;ADMINISTRAÇÃO;False;2014;CAMPUS ARAPIRACA;False;525;Santos, Romário Gomes;Serviços,Gestão ,Materias;;2;;Santos, Romário Gomes;False;[623];Souza, Emanuelle de Sales Oliveira;Análise da gestão de materiais e da produção em um consultório odontológico: estudo de caso no centro odontológico Eydental
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;monografia;True;False;ADMINISTRAÇÃO;False;2014;CAMPUS ARAPIRACA;False;526;Oliveira, Julianny Barbosa de ;Satisfação,Tomada de decisão,Processos administrativos,Mapeamento e análise;;1;;Oliveira, Julianny Barbosa de ;False;;Kanikadan, Andrea Yumi Sugishita;Processos administrativos na coordenação de um curso numa instituição de ensino superior
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;monografia;True;False;ARQUITETURA E URBANISMO;False;2014;CAMPUS ARAPIRACA;False;527;Albuquerque, Káritta Aletuames de Lima Oliveira;Moradia adequada,Moradia digna,Habitação de interesse social;;2;;Albuquerque, Káritta Aletuames de Lima Oliveira;False;[624];Barbosa, Ricardo Victor Rodrigues;Adequação e dignidade da moradia: considerações sobre habitação de interesse social em Arapiraca
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;monografia;True;False;ADMINISTRAÇÃO;False;2014;CAMPUS ARAPIRACA;False;528;Silva, Thayse de Oliveira e ;Saúde ocupacional,Segurança ocupacional,Equipamento de proteção individual - EPI;;2;;Silva, Thayse de Oliveira e ;False;[625];Costa, Adriano César Rosa da ;Práticas de segurança do trabalho: um estudo em indústrias de Arapiraca - AL
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;monografia;True;False;ADMINISTRAÇÃO;False;2014;CAMPUS ARAPIRACA;False;529;Tenório, Lays Brandão;Curso de Administração;;5;;Tenório, Lays Brandão;False;[626];Tude, João Martins;A abordagem da empresa familiar nos projetos político pedagógicos dos cursos de Administração das instituições federais de ensino superior brasileiras
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;monografia;True;False;ADMINISTRAÇÃO;False;2014;CAMPUS ARAPIRACA;False;531;Félix, Dislane Maria da Silva;Terceira idade,Endividamento ,Crédito e consumo;;1;;Félix, Dislane Maria da Silva;False;;Soares, Patrícia de Carvalho Diniz;Endividamento na terceira idade: um estudo sobre o uso do crédito por aposentados e pensionistas do Banco do Brasil no município de Junqueiro - AL
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;monografia;True;False;ADMINISTRAÇÃO;False;2014;CAMPUS ARAPIRACA;False;532;Silva, Amanda Vieira da;Produção,Materias ,Processos;;4;;Silva, Amanda Vieira da;False;;Souza, Emanuelle de Sales Oliveira;Estudo das práticas de gestão produtiva na indústria de cachaça orgânica Brejo dos Bois
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;monografia;True;False;ADMINISTRAÇÃO;False;2014;CAMPUS ARAPIRACA;False;533;Medeiros, Rafaela Cristina Cavalcante;Clientes,Estratégia,E-commerce,Internet;;2;;Medeiros, Rafaela Cristina Cavalcante;False;[647];Tude, João Martins;Estratégia competitiva no E-commerce brasileiro: o caso da livraria virtual Saraiva
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;monografia;True;False;ADMINISTRAÇÃO;False;2014;CAMPUS ARAPIRACA;False;534;Costa, Angélika Louise Nascimento;Inovação,Setor público,Inclusão digital;;2;;Costa, Angélika Louise Nascimento;False;[648];Gonçalves, Bruno Setton ;Inovação no setor público: um olhar Schumpeteriano sobre o Núcleo de Tecnologia Municipal de São Sebastião - AL
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;monografia;True;False;ADMINISTRAÇÃO;False;2014;CAMPUS ARAPIRACA;False;535;Lima, Karleany Mendonça de;Mapeamento de processos,Empresa Júnior,Gestão de pessoas,Processos ,Fluxograma;;2;;Lima, Karleany Mendonça de;False;[649];Kanikadan, Andrea Yumi Sugishita;Mapeamento de processos como técnica para análise e melhoria na empresa Júnior do curso de Administração da UFAL - Campus Arapiraca
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;monografia;True;False;ADMINISTRAÇÃO;False;2014;CAMPUS ARAPIRACA;False;537;Rocha Júnior, José Claúdio;Plano de negócio,Empreendedorismo,Livraria;;2;;Rocha Júnior, José Claúdio;False;[651];Gonçalves, Bruno Setton;Pano de negócios: livraria Graciliano Ramos
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;monografia;True;False;ADMINISTRAÇÃO;False;2014;CAMPUS ARAPIRACA;False;539;Correia, Maria Jaqueline Ferreira Silva;Viabilidade,Negócio,Projeto;;3;;Correia, Maria Jaqueline Ferreira Silva;False;[654];Gonçalves, Bruno Setton ;Plano de negócio para analisar a viabilidade de implementação de uma tapiocaria na cidade de Palmeira dos Índios - AL
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;monografia;True;False;ADMINISTRAÇÃO;False;2014;CAMPUS ARAPIRACA;False;540;Santos, Thayllan Nilton Protásio dos;Música,Negócio,Mercado da música,Produtos musicais;;2;;Santos, Thayllan Nilton Protásio dos;False;656;Miranda, Renato Luís Pinto;Plano de negócios: expresso music
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;monografia;True;False;ADMINISTRAÇÃO;False;2014;CAMPUS ARAPIRACA;False;541;Silva, Marta Pinheiro Leão da ;Empresa familiar,Processo sucessório,Sucessão;;2;;Silva, Marta Pinheiro Leão da ;False;[657];Kanikadan, Andrea Yumi Sugishita;Percepção sobre o planejamento sucessório: um estudo de caso em uma empresa comercial na cidade de Arapiraca
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;monografia;True;False;ADMINISTRAÇÃO;False;2014;CAMPUS ARAPIRACA;False;542;Silva, Valquíria Santos;Micro e pequena empresa,Empreendedorismo feminino,Gestão,Perfil feminino;;11;;Silva, Valquíria Santos;False;[658];Costa, Adriano César Rosa da ;Empreendedorismo feminino: um estudo do perfil de empreendedoras de micro e pequenas empresas da cidade de Arapiraca - AL
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;monografia;True;False;ADMINISTRAÇÃO;False;2014;CAMPUS ARAPIRACA;False;545;Silva, Michaelle Claudia da;Microcrédito,Micro empreendedor indivividual,Desenvolvimento empresarial,Empréstimo;;4;;Silva, Michaelle Claudia da;False;;Gonçalves, Bruno Setton;Microcrédito: um incentivo para o desenvolvimento empresaral da cidade de Arapiraca - AL
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;monografia;True;False;ADMINISTRAÇÃO;False;2014;CAMPUS ARAPIRACA;False;547;Cabral, Yasmin Macêdo;Microempreendedor individual,Planejamento financeiro pessoal,Planejamento financeiro profissional;;2;;Cabral, Yasmin Macêdo;False;;Soares, Patrícia de Carvalho Diniz;A influência da administração financeira pessoal na administração financeira profissional: uma análise prática com microempreendedores individuais do comércio varejista de vestuário e acessórios da cidade de Palmeira dos Índios - AL 
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;monografia;True;False;ADMINISTRAÇÃO;False;2014;CAMPUS ARAPIRACA;False;548;Albuquerque, Tamires Soares de;Educação fiinanceira,Planejamento financeiro,Orçamento doméstico;;2;;Albuquerque, Tamires Soares de;False;;Soares, Patrícia de Carvalho Diniz;Orçamento doméstico: um estudo sobre a utilização pelos servidores da entidade, Justiça Federal de Alagoas - subsessão judiciária de Arapiraca  
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;monografia;True;False;ADMINISTRAÇÃO;False;2014;CAMPUS ARAPIRACA;False;549;Araújo, Aline Karla Farias de;Micro e pequena empresa,E-commerce,Comércio eletrônico,Loja virtual;;2;;Araújo, Aline Karla Farias de;False;[662];Oliveira, Rômulo Nunes de;E-commerce e as micro e pequenas empresas brasileiras: estruturando uma loja virtual
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;monografia;True;False;ADMINISTRAÇÃO;False;2014;CAMPUS ARAPIRACA;False;550;Silva, Maria Edilma;Empreendedorismo,Intraempreendedorismo,Inovação ,Comportamento;;4;;Silva, Maria Edilma;False;[663];Kanikadan, Andrea Yumi Sugishita;Intraempreendedorismo como fator de inovação: uma análise das características comportamentais dos colaboradores de uma micro empresa
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;monografia;True;False;ADMINISTRAÇÃO;False;2014;CAMPUS ARAPIRACA;False;551;Melo, Alan Anderson Santana de ;Empreendedorismo,Suplementos ,Saúde;;3;;Melo, Alan Anderson Santana de ;False;[664];Silva, Fabiana de Cássia Araújo da ;Plano de negócios: best health suplementos
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;monografia;True;False;ADMINISTRAÇÃO;False;2014;CAMPUS ARAPIRACA;False;552;Mendes, Roberta Drielle Silva;Planejamento estratégico,Micro e pequena empresa,Gestão estratégica de inovação;;2;;Mendes, Roberta Drielle Silva;False;[665];Kanikadan, Andrea Yumi Sugishita;Gestão estratégica de inovação em micro e pequenas empreas: estudo de caso na Nutrishop
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;monografia;True;False;ADMINISTRAÇÃO;False;2014;CAMPUS ARAPIRACA;False;554;Santos, Felipe Lima dos;Supermercado,Gerenciamento,Controle de Estoques;;2;;Santos, Felipe Lima dos;False;[667];Souza, Emanuelle de Sales Oliveira;Gerenciamento e controle: análise na gestão de estoques do supermercado Santos em Campo Grande - Alagoas
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;monografia;True;False;ADMINISTRAÇÃO;False;2014;CAMPUS ARAPIRACA;False;555;Dias, Edilma Silva;"Receitas
financeiras, Mercado varejista,Custo de produção";;2;;Dias, Edilma Silva;False;[668];Nascimento, André ;Derivados da batata doce: um plano de negócios
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;monografia;True;False;ADMINISTRAÇÃO;False;2014;CAMPUS ARAPIRACA;False;556;Lins, Otoniel Cavalcante;Plano de negócios, Planejamento Financeiro, Planejamento Econômico;;2;;Lins, Otoniel Cavalcante;False;[669];Tude, João Martins;Plano de negócios: learn fast
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;monografia;True;False;ADMINISTRAÇÃO;False;2014;CAMPUS ARAPIRACA;False;557;Silva, Narjara Costa;Empreendimento,Restaurante,Alimentação;;2;;Silva, Narjara Costa;False;[670];Silva, Fabiana de Cássia Araújo da ;Plano de negócios: restaurante Essência de Limão
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;monografia;True;False;ADMINISTRAÇÃO;False;2014;CAMPUS ARAPIRACA;False;558;Martins, José Everson Pereira ;Transporte Turistico,Excelêncxia,Qualidade;;2;;Martins, José Everson Pereira ;False;[671];Silva, Fabiana de Cássia Araújo da ;Plano de negócios: NaeveTour transportadora turística e fretamento
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;monografia;True;False;ADMINISTRAÇÃO;False;2014;CAMPUS ARAPIRACA;False;559;Silva, Kledja Soares da;Empreendedorismo,Oportunidade de mercado,Revenda de comésticos;;5;;Silva, Kledja Soares da;False;[672];Kanikadan, Andrea Sugishita;Plano de negócios: kanka cosméticos
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;monografia;True;False;ADMINISTRAÇÃO;False;2014;CAMPUS ARAPIRACA;False;561;Silva,Gilmar Albuquerque da;Análise de mercado,Pesquisa de mercado,Custos e despesas;;2;;Silva,Gilmar Albuquerque da;False;[674];Santos, Fabiano Santana dos ;Plano de negócios: Mari restaurante
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;monografia;True;False;ADMINISTRAÇÃO;False;2014;CAMPUS ARAPIRACA;False;562;Mendonça, Rafael Costa;Satisfação,Clima organizacional,Pesquisa de clima organizacional;;2;;Mendonça, Rafael Costa;False;[675];Tude, João Martins ;Fatores que influenciam o clima organizacional: estudo de caso em uma empresa do setor supermecadista da cidade de Arapiraca - Alagoas
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;monografia;True;False;ADMINISTRAÇÃO;False;2014;CAMPUS ARAPIRACA;False;563;Vieira, Elíude da Rocha; Gestão de pessoas,Departamento de RH,Empresas;;1;;Vieira, Elíude da Rocha;False;[676];Costa, Adriano César Rosa da ;Práticas da gestão de pessoas em empresas de pequeno e médio porte de Arapiraca - AL
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;monografia;True;False;ADMINISTRAÇÃO;False;2014;CAMPUS ARAPIRACA;False;564;Araújo, Valdiceia de Farias;Estratégia, Benchmarking,Gestão;;4;;Araújo, Valdiceia de Farias;False;[677];Tude, João Martins;Benchmarking como instrumento de gestão estrategica: um estudo sobre a abordagem do benchmarking nos eventos da ANPAD e portal SCIELO entre 2004 - 2014
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;monografia;True;False;ADMINISTRAÇÃO;False;2014;CAMPUS ARAPIRACA;False;566;Batista Júnior, Ambrosio;Negócio,Administração,Conscientização;;11;;Batista Júnior, Ambrosio;False;[679];Santos, Fabiano Santana dos ;Planejamento estratégico em Arapiraca - AL: uma pesquisa exploratória com microempreendedores individuais
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;monografia;True;False;QUÍMICA;False;2014;CAMPUS ARAPIRACA;False;567;Farias, Tamyris da Silva;Meio ambiente,Educação ambiental,Óleo de cozinha,Reutilização;;4;;Farias, Tamyris da Silva;False;[680];Botero, Wander Gustavo;Produção de sabão ecológico: uma proposta sustentável para sensibilizar alunos do ensino fundamental e médio sobre o descarte correto de óleo de cozinha
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;monografia;True;False;ADMINISTRAÇÃO;False;2014;CAMPUS ARAPIRACA;False;568;Silva, Taís da;Sustentabilidade,Gestão Empresarial,Setor Sucroalcooleiro;;2;;Silva, Taís da;False;[681];David, Acúrcio Castelo;Gestão ambiental: estudo de caso na Agroindústria Usina Cansanção  de Sinimbu de Jequiá - AL
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;monografia;True;False;ADMINISTRAÇÃO;False;2014;CAMPUS ARAPIRACA;False;575;Barbosa, Viviane Silva;Plano de negócio,Construção civil,Materiais de construção;;2;;Barbosa, Viviane Silva;False;[688];Santos, André Luis Nascimento dos;Plano de negócios: bella construções, materias para construção
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;monografia;True;False;ADMINISTRAÇÃO;False;2014;CAMPUS ARAPIRACA;False;576;Silva Neto, Benedito Braz da;Legislação do trabalho,Motivação,Influência teórica;;4;;Silva Neto, Benedito Braz da;False;[689];Santos, André Luis Nascimento dos;Teorias da motivação e legislação trabalhista: ensaio a respeito das influências teóricas na legislação
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;monografia;True;False;ARQUITETURA E URBANISMO;False;2014;CAMPUS ARAPIRACA;False;577;Souza, Ítalo Bruno dos Santos;Humanização,Arquitetura hospitalar,Pediatria;;2;;Souza, Ítalo Bruno dos Santos;False;[690];Barbosa, Ricardo Victor Rodrigues;Proposta arquitetônica para um centro de referência de atenção à criança hospitalizada
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;monografia;True;False;MATEMÁTICA;False;2014;CAMPUS ARAPIRACA;False;579;Santos, Djair Paulino dos;Teorema espectral,Operadores auto-adjuntos,Base ortonormal;;5;;Santos, Djair Paulino dos;False;[692];Oliveira, Ornan Filipe de Araújo;O teorema espectral para operadores auto-adjuntos em espaços vetoriais de dimensão finita
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;monografia;True;False;CIÊNCIA DA COMPUTAÇÃO;False;2014;CAMPUS ARAPIRACA;False;580;Nunes, Hugo Padilha;Sistemas computacionais,Mecanismo,Análise de sensibilidade;;1;;Nunes, Hugo Padilha;False;[693];Guimarães, Almir Pereira;Análise de sensibilidade na resolução de problemas de projeto e operacionais de redes convergentes
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;monografia;True;False;CIÊNCIA DA COMPUTAÇÃO;False;2014;CAMPUS ARAPIRACA;False;581;Ferreira, Dyego Ítallo Silva;Tecnologia na educação,Lousa digital,Baixo custo,Usabilidade;;1;;Ferreira, Dyego Ítallo Silva;False;[694];Barbosa, Alexandre de Andrade;Wise: uma lousa digital de baixo custo
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;monografia;True;False;CIÊNCIAS BIOLÓGICAS;False;2014;CAMPUS ARAPIRACA;False;582;Melo, Gessilane Evanys;Meio ambiente,Práticas educativas,Ensino privado;;1;;Melo, Gessilane Evanys;False;[695];Machado, Maria Aliete Bezerra Lima;Educação ambiental: diagnóstico do desenvolvimento de atividades/projetos no cotidiano das escolas particulares de ensino fundamental I, do centro da cidade de Arapiraca
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;monografia;True;False;AGRONOMIA;False;2014;CAMPUS ARAPIRACA;False;589;Oliveira, Marcos Antonio Dantas de ;Viabilidade econômica,Bombeamento ,Melancia;;5;;Oliveira, Marcos Antonio Dantas de ;False;[703];Barros, Allan Cunha ;Viabilidade econômica da irrigação na cultura da melancia (Citrullus lanatus) no Agreste alagoano
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;monografia;True;False;AGRONOMIA;False;2014;CAMPUS ARAPIRACA;False;591;Silva, Jânio Clécio Santos;Agricultura familiar,Desenvolvimento rural ,Recursos hídricos;;4;;Silva, Jânio Clécio Santos;False;;Santos, Cícero Adriano Vieira dos;Estudo sócioeconômico dos agricultores beneficiados do Programa P1+2 no município de São José da Tapera - AL
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;monografia;True;False;MATEMÁTICA;False;2014;CAMPUS ARAPIRACA;False;597;Silva, Luciano Pontes da;Lema de Zorn,Elementos maximais,Base de Hamel;;4;;Silva, Luciano Pontes da;False;709;Bonutti, Moreno Pereira;Lema de Zorn e aplicações
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;monografia;True;False;MATEMÁTICA;False;2014;CAMPUS ARAPIRACA;False;598;Santos, João Antonio Silva;Operadores auto-adjuntos,Dimensão finita,Teorema spectral;;2;;Santos, João Antonio Silva;False;711;Oliveira, Ornan Filipe de Araújo;O teorema spectral em dimensão finita
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;monografia;True;False;FÍSICA;False;2014;CAMPUS ARAPIRACA;False;599;Araújo, Ewerton Souza de;Ensino médio,Ensino de física,Escolas públicas estaduais - Arapiraca,Licenciados;;3;Silva, Willamys Cristiano Soares;Araújo, Ewerton Souza de;False;[712];Gléria, Ana Carolina Faria Coutinho;Abortagens CTS (Ciências, Tecnologia, Sociedade) e ensino: caracterização das aulas de física nas escolas públicas de ensino médio de Arapiraca
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;monografia;True;False;CIÊNCIA DA COMPUTAÇÃO;False;2014;CAMPUS ARAPIRACA;False;604;Palmeira, Maria Valéria Gomes;Gamificação,Lógica Formal,Silogismos Categóricos;;6;;Palmeira, Maria Valéria Gomes;False;[717];Sales, Thiago Bruno Melo de;LOGICALLED: um sistema de ensino aprendizagem de lógica formal
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;monografia;True;False;ZOOTECNIA;False;2014;CAMPUS ARAPIRACA;False;605;Souza, Nahra Oliveira Balbino de;Bagaço de cana,Medidas biométricas,Santa Inês;;1;Ribeiro, Julimar do Sacramento;Souza, Nahra Oliveira Balbino de;False;[718];Moreno, Greicy Mitzi Bezerra;Medidas IN VIVO e da carcaça de ovinos alimentados com palma forrageira e diferentes volumosos em substituição à silagem de milho
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;monografia;True;False;FÍSICA;False;2014;CAMPUS ARAPIRACA;False;606;Silva, José Henrique Lopes da;Momento angular orbital,Feixes Laguerre-Gauss,Difração,Grade Fractal;;4;;Silva, José Henrique Lopes da;False;[719];Silva, Willamys Cristiano Soares;Difração da luz com momento angular orbital por uma grade fractal
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;monografia;True;False;CIÊNCIAS BIOLÓGICAS;False;2014;CAMPUS ARAPIRACA;False;613;Silva, Iury Rodrigues da;Etnobiologia,Rio São Francisco,Macrófitas;;1;;Silva, Iury Rodrigues da;False;[726];Silva, Henrique Costa Hermenegildo da;Levantamento etnobotânico de plantas aquáticas em um trecho do Baixo São Francisco, Alagoas-Brasil
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;monografia;True;False;QUÍMICA;False;2014;CAMPUS ARAPIRACA;False;630;Vilela Júnior, Antônio Rodrigues ;Ensino de química,Cinema,Filmes comerciais;;3;Costa, Silvânio Silvério Lopes da;Vilela Júnior, Antônio Rodrigues ;False;[756];Cardoso, Sílvia Helena;A utilização de filmes comerciais no ensino de Química: o caso do filme reação em cadeia.
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;monografia;True;False;ADMINISTRAÇÃO;False;2014;CAMPUS ARAPIRACA;False;631; Santos, Rafaella Falcão;Comportamento do consumidor,Campo Alegre/AL,Auto posto;;5;; Santos, Rafaella Falcão;False;[757];Tude, João Martins;Comportamento do consumidor: estudo dos motivos que levam as pessoas a consumirem o combustível do Auto Posto Agreste da cidade de Campo Alegre - AL.
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;monografia;True;False;CIÊNCIA DA COMPUTAÇÃO;False;2014;CAMPUS ARAPIRACA;False;632;Santos, Silas Emanoel de Holanda ;Privacidade,VANET,Ataques Sybil;;1;;Santos, Silas Emanoel de Holanda ;False;[758];Sales, Thiago Bruno Melo de;Avaliação do modelo de controle de privacidade do protocolo ASAP-V.
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;monografia;True;False;MATEMÁTICA;False;2014;CAMPUS ARAPIRACA;False;635;Silva, Jarbiana Carla Soares ;Ambiente computacional,Educação estatística,Cidadania;;2;Sena, Thainnã Thatisuane Oliveira;Silva, Jarbiana Carla Soares ;False;[763];Souza, Ademária Aparecida de;"A estatística nos anos finais do ensino fundamental: contribuições da sequência de ensino ""Planeta Água"" e do AVALE-EB."
ARAPIRACA;Dissertação;dissertacao;True;False;TESES E DISSERTAÇÕES;False;2014;CAMPUS ARAPIRACA;False;639;Souza Neto, Pregentino Severino de;Cana-de-açúcar, Steinernema gaseri,Heterorhabditis sp,Controle associado;;4;Negrisoli, Carla Ruth de Carvalho Barbosa ;Souza Neto, Pregentino Severino de;False;[767];Negrisoli Junior, Aldomario Santo;Nematoides entomopatogênicos (NEMATA: RHABDITIDAE) e produtos não sintéticos no controle de Atta sexdens L. (HYMENOPTERA: FORMICIDAE) e Nasutitermes sp. (ISOPTERA: TERMITIDAE) em cana-de-açúcar.
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;monografia;True;False;ENFERMAGEM;False;2014;CAMPUS ARAPIRACA;False;652;Pereira, Julliane Bispo;Saúde pública,Problemas Sociais,Processo saúde-doença;;1;;Pereira, Julliane Bispo;False;[784];Souza, Diego de Oliveira;Considerações sobre os determinantes sociais da saúde: revisão crítica da literatura
PALMEIRA DOS ÍNDIOS;TCC - Trabalho de Conclusão de Curso;tcc;True;False;PSICOLOGIA;False;2014;CAMPUS ARAPIRACA;False;707;Mota, Fernanda Maria Albuquerque;Centros de Atenção Psicossocial (CAPS);;5;;Mota, Fernanda Maria Albuquerque;False;[856];Bezerra, Cássia de Castro ;A família no processo de (re) inserção social dos usuários do CAPS II na cidade de Palmeira dos Índios
PALMEIRA DOS ÍNDIOS;TCC - Trabalho de Conclusão de Curso;tcc;True;False;SERVIÇO SOCIAL;False;2014;CAMPUS ARAPIRACA;False;709;Santos, Rosineide Daniel dos;Adoção por homossexuais,Adoção,Família;;1;;Santos, Rosineide Daniel dos;False;[858];Nascimento, Adielma Lima do;Adoção e família: a construção de novos arranjos familiares e a ampliação do direito a convivência familiar para crianças e adolescentes
PALMEIRA DOS ÍNDIOS;TCC - Trabalho de Conclusão de Curso;tcc;True;False;SERVIÇO SOCIAL;False;2014;CAMPUS ARAPIRACA;False;713;Santos, Edson Oliveira dos;Desenvolvimento sustentável;;1;;Santos, Edson Oliveira dos;False;[862];Silva, Japson Gonçalves Santos;A insustentabilidade da sociedade sustentável proposta pelo desenvolvimento sustentável
PALMEIRA DOS ÍNDIOS;TCC - Trabalho de Conclusão de Curso;tcc;True;False;SERVIÇO SOCIAL;False;2014;CAMPUS ARAPIRACA;False;729;Barbosa, Juliana dos Santos;Capitalismo,Problemas Sociais,Pobreza - Brasil ;;1;;Barbosa, Juliana dos Santos;False;[878];Lusa, Mailiz Garibotti;Capitalismo e criminalização da pobreza
PALMEIRA DOS ÍNDIOS;TCC - Trabalho de Conclusão de Curso;tcc;True;False;SERVIÇO SOCIAL;False;2014;CAMPUS ARAPIRACA;False;730;Silva, Manuelle Nascimento da;Capitalismo,Desenvolvimento rural ,Movimentos sociais;;1;;Silva, Manuelle Nascimento da;False;[879];Lusa, Mailiz Garibotti;Capitalismo e questão social: a equação que resulta na pobreza rural em Palmeira dos Índios
PALMEIRA DOS ÍNDIOS;TCC - Trabalho de Conclusão de Curso;tcc;True;False;SERVIÇO SOCIAL;False;2014;CAMPUS ARAPIRACA;False;736;Pacífico, Mirelle Correia;"Direito das
mulheres";;1;;Pacífico, Mirelle Correia;False;[885];Santos, Marli de Araújo;A emancipação da mulher na sociedade capitalista: uma análise sobre o processo de autonomia da mulher
